228.649994,-5.399999,1.764
228.649994,-5.399999,3.528
228.649994,-5.399999,5.292
228.649994,-5.399999,7.056
228.649994,-5.399999,8.820
228.649994,-5.399999,10.584
228.649994,-5.399999,12.348
228.649994,-5.399999,14.112
228.649826,-5.399998,12.208
228.649612,-5.399998,0.180
228.648895,-5.399801,0.865
228.648697,-5.399719,1.075
228.648758,-5.399646,1.031
228.648895,-5.399603,0.867
228.649063,-5.399589,0.667
228.649200,-5.399588,0.477
228.643845,-5.399629,1.240
228.605606,-5.400948,3.455
228.544159,-5.397727,4.816
228.469086,-5.397298,5.642
228.389481,-5.403236,5.844
228.306488,-5.408988,6.150
228.218903,-5.406405,6.492
228.126511,-5.394702,6.851
228.029877,-5.371210,7.213
227.927856,-5.345932,7.655
227.818848,-5.328169,8.105
227.702667,-5.321754,8.576
227.579544,-5.326839,9.032
227.451248,-5.346528,9.408
227.319153,-5.379350,9.772
227.181671,-5.410236,10.192
227.037827,-5.430447,10.587
226.888062,-5.436294,10.946
226.733124,-5.427708,11.284
226.574585,-5.401562,11.586
226.411682,-5.368621,12.001
226.242676,-5.343350,12.420
226.067322,-5.332891,12.802
225.886398,-5.338257,13.157
225.701111,-5.361136,13.506
225.510406,-5.383783,13.942
225.313675,-5.392408,14.333
225.111633,-5.384462,14.685
224.905655,-5.357622,15.020
224.694397,-5.330096,15.449
224.477051,-5.316990,15.830
224.254227,-5.321487,16.167
224.026642,-5.340583,16.545
223.793594,-5.355105,16.950
223.555374,-5.352500,17.294
223.312988,-5.330698,17.616
223.065582,-5.306942,18.023
222.812469,-5.299270,18.375
222.556076,-5.310666,18.435
222.300980,-5.328045,18.370
222.046722,-5.332125,18.335
221.792953,-5.320538,18.280
221.538589,-5.301446,18.394
221.282425,-5.294831,18.490
221.026855,-5.303910,18.346
220.772156,-5.320652,18.350
220.504028,-5.323768,19.966
220.213226,-5.307543,21.390
219.904388,-5.284490,22.674
219.580444,-5.276875,23.672
219.244354,-5.285180,24.505
218.897644,-5.297956,25.256
218.541992,-5.298922,25.862
218.178406,-5.292523,26.427
217.807907,-5.275900,26.899
217.431030,-5.260888,27.361
217.048126,-5.263243,27.724
216.659607,-5.273500,28.159
216.265259,-5.281259,28.571
215.865784,-5.298564,28.926
215.461090,-5.314852,29.319
215.050903,-5.319966,29.692
214.635620,-5.316531,30.019
214.217697,-5.306724,30.121
213.801331,-5.291430,29.910
213.389862,-5.284747,29.511
212.984619,-5.294080,29.050
212.584381,-5.308110,28.750
212.187164,-5.328643,28.585
211.790756,-5.346601,28.559
211.393356,-5.351799,28.642
210.994003,-5.348357,28.793
210.591873,-5.337007,29.019
210.186172,-5.324978,29.308
209.776581,-5.325426,29.578
209.363007,-5.335932,29.863
208.947296,-5.350534,29.951
208.532928,-5.370404,29.790
208.122299,-5.381138,29.473
207.716202,-5.380647,29.147
207.313431,-5.376573,28.952
206.912155,-5.366490,28.882
206.510742,-5.362002,28.917
206.108063,-5.373723,29.042
205.703003,-5.392514,29.252
205.294693,-5.415338,29.512
204.882599,-5.427890,29.752
204.468109,-5.429727,29.855
204.054245,-5.421215,29.736
203.643372,-5.416618,29.507
203.236511,-5.427770,29.216
202.832458,-5.443230,29.079
202.429276,-5.442228,29.022
202.025452,-5.439296,29.111
201.619995,-5.450932,29.244
201.211792,-5.468878,29.487
200.800247,-5.474040,29.694
200.386536,-5.470160,29.800
199.973160,-5.472242,29.717
199.562225,-5.480039,29.526
199.154343,-5.487815,29.313
