-50.664028,206.753372,1.764
-50.664028,206.753372,3.528
-50.664028,206.753372,5.292
-50.664028,206.753372,7.056
-50.664028,206.753372,8.820
-50.664028,206.753372,10.584
-50.664028,206.753372,12.348
-50.664028,206.753372,14.112
-50.663868,206.753372,12.208
-50.663647,206.753387,0.180
-50.662933,206.753159,0.865
-50.662712,206.753128,1.075
-50.662773,206.753052,1.031
-50.662930,206.753006,0.867
-50.663105,206.752991,0.667
-50.663261,206.752991,0.477
-50.663383,206.752960,0.318
-50.663471,206.753006,0.196
-50.663540,206.752991,0.109
-50.663578,206.753006,0.052
-50.663605,206.753021,0.017
-50.663628,206.752991,0.004
-50.663639,206.752960,0.012
-50.652802,206.753189,1.757
-50.619057,206.751648,2.465
-50.582397,206.746689,2.837
-50.542404,206.743301,2.916
-50.500984,206.744171,3.080
-50.456242,206.748138,3.361
-50.406830,206.748871,3.716
-50.351871,206.745682,4.128
-50.290718,206.745117,4.576
-50.223186,206.744125,5.043
-50.149448,206.737854,5.481
-50.070026,206.732483,5.878
-49.985558,206.724747,6.245
-49.895679,206.718445,6.644
-49.800198,206.720947,7.033
-49.699100,206.721756,7.438
-49.592880,206.725861,7.784
-49.482128,206.727524,8.113
-49.366589,206.732513,8.468
-49.245743,206.734726,8.869
-49.119308,206.740738,9.254
-48.987946,206.743652,9.602
-48.851814,206.750488,9.946
-48.710857,206.754227,10.295
-48.565235,206.746292,10.617
-48.414822,206.738007,10.987
-48.260555,206.742599,11.155
-48.105183,206.745590,11.248
-47.948338,206.752670,11.372
-47.789215,206.769608,11.592
-47.626072,206.780914,11.888
-47.458481,206.777435,12.183
-47.286076,206.774704,12.553
-47.108639,206.767303,12.913
-46.925953,206.762177,13.304
-46.738033,206.752838,13.681
-46.544735,206.745865,14.076
-46.346207,206.752747,14.431
-46.142403,206.761642,14.840
-45.933346,206.755737,15.196
-45.718967,206.749710,15.597
-45.499401,206.757645,15.949
-45.274635,206.767960,16.351
-45.044701,206.762894,16.695
-44.809551,206.757141,17.090
-44.569302,206.746338,17.450
-44.323868,206.736984,17.832
-44.073463,206.723022,18.189
-43.817898,206.711182,18.584
-43.558636,206.694351,18.623
-43.299374,206.679382,18.789
-43.042004,206.660553,18.486
-42.783695,206.643845,18.773
-42.525528,206.622726,18.583
-42.265251,206.603546,18.895
-42.006241,206.581024,18.605
-41.746181,206.562180,18.991
-41.468296,206.549347,20.526
-41.167606,206.545929,22.151
-40.853344,206.548492,22.714
-40.532852,206.548172,23.278
-40.210617,206.556061,23.171
-39.886395,206.566284,23.501
-39.562012,206.572769,23.339
-39.235584,206.574280,23.672
-38.907326,206.579636,23.655
-38.575134,206.582550,24.110
-38.239582,206.586838,24.203
-37.898956,206.594284,24.734
-37.554005,206.599319,24.901
-37.203220,206.605270,25.478
-36.847977,206.619293,25.642
-36.488564,206.627060,26.034
-36.127056,206.630630,26.035
-35.763210,206.639191,26.334
-35.398026,206.654663,26.318
-35.030067,206.661850,26.634
-34.660282,206.664810,26.614
-34.289940,206.680161,26.733
-33.920811,206.697998,26.549
-33.550556,206.704147,26.764
-33.179199,206.707199,26.726
-32.806789,206.721542,26.859
-32.439732,206.758194,26.290
-32.078911,206.804535,26.105
-31.723154,206.839783,25.476
-31.374598,206.859024,24.960
-31.036449,206.864471,23.985
-30.707668,206.865540,23.524
-30.387325,206.863235,22.814
-30.070135,206.851929,22.861
-29.754677,206.837341,22.511
-29.457909,206.827698,20.734
-29.187523,206.826370,18.840
-28.936134,206.836700,17.744
-28.697357,206.850098,16.940
-28.465811,206.849579,16.495
-28.237602,206.836716,16.340
-28.010597,206.810806,16.320
-27.783642,206.780807,16.337
-27.558928,206.764542,16.023
-27.340794,206.762619,15.451
-27.132113,206.759720,14.750
-26.934126,206.756241,13.965
-26.747431,206.755096,13.141
-26.572283,206.752304,12.308
-26.408146,206.746109,11.541
-26.253946,206.737091,10.853
-26.108471,206.735367,10.231
-25.971182,206.739075,9.650
-25.841202,206.742737,9.154
-25.718071,206.741241,8.643
-25.601460,206.738586,8.225
-25.489639,206.737320,7.920
-25.381178,206.738037,7.702
-25.275276,206.739273,7.536
-25.171574,206.737213,7.386
