-53.364025,206.753372,1.764
-53.364025,206.753372,3.528
-53.364025,206.753372,5.292
-53.364025,206.753372,7.056
-53.364025,206.753372,8.820
-53.364025,206.753372,10.584
-53.364025,206.753372,12.348
-53.364025,206.753372,14.112
-53.363865,206.753372,12.208
-53.363644,206.753387,0.180
-53.362923,206.753220,0.865
-53.362701,206.753159,1.075
-53.362759,206.753082,1.031
-53.362923,206.753036,0.867
-53.363098,206.753006,0.667
-53.363258,206.752991,0.477
-53.363380,206.752960,0.318
-53.363468,206.753006,0.196
-53.363537,206.752991,0.109
-53.363575,206.753006,0.052
-53.363602,206.753021,0.016
-53.363625,206.752991,0.004
-53.363636,206.752960,0.012
-53.363636,206.752960,0.000
-53.363644,206.752945,0.009
-53.346489,206.752808,2.219
-53.307842,206.751450,2.749
-53.286469,206.754196,0.282
-53.283821,206.755051,0.796
-53.282612,206.755020,0.014
-53.277790,206.755585,0.555
-53.276134,206.755386,0.009
-53.274139,206.755310,0.209
-53.271198,206.755814,0.194
-53.268463,206.755310,0.187
-53.265823,206.755844,0.184
-53.263123,206.755371,0.201
-53.254967,206.755844,0.908
-53.251122,206.756393,0.016
-53.248161,206.756531,0.705
-53.246452,206.756332,0.008
-53.245636,206.756378,0.294
-53.239563,206.756210,0.397
-53.234371,206.755707,0.355
-53.229698,206.756302,0.329
-53.225304,206.755890,0.314
-53.220177,206.756119,0.478
-53.206161,206.755661,1.271
-53.201424,206.754684,0.018
-53.199745,206.754761,0.484
-53.198318,206.755386,0.005
-53.195869,206.754944,0.191
-53.193230,206.755447,0.181
-53.190701,206.754913,0.177
-53.188190,206.755463,0.179
-53.185528,206.755020,0.203
-53.175980,206.755051,1.010
-53.171341,206.755783,0.013
-53.169029,206.756165,0.503
-53.167545,206.756638,0.006
-53.162117,206.756409,0.479
-53.160755,206.756104,0.006
-53.158066,206.756836,0.225
-53.155033,206.756287,0.209
-53.152210,206.756790,0.198
-53.149506,206.756271,0.193
-53.146801,206.756729,0.197
-53.143322,206.756729,0.400
-53.130009,206.756699,1.140
-53.128586,206.756973,0.012
-53.127338,206.756729,0.358
-53.122677,206.757309,0.315
-53.118519,206.756790,0.288
-53.114708,206.757278,0.267
-53.111019,206.756699,0.265
-53.101616,206.757065,1.036
-53.098011,206.757355,0.012
-53.095478,206.757797,0.547
-53.093842,206.758041,0.005
-53.089909,206.758316,0.480
-53.088493,206.758575,0.006
-53.085728,206.759323,0.231
-53.082619,206.758759,0.214
-53.079742,206.759262,0.201
-53.077000,206.758713,0.196
-53.074265,206.759171,0.199
-53.070778,206.759171,0.398
-53.057457,206.759064,1.233
-53.054958,206.756866,0.014
-53.053982,206.757401,0.278
-53.050316,206.756866,0.253
-53.046906,206.757385,0.239
-53.043663,206.756882,0.231
-53.038994,206.756973,0.517
-53.024471,206.757080,1.237
-53.022327,206.758591,0.014
-53.021389,206.758041,0.275
-53.017746,206.758530,0.251
-53.014362,206.757996,0.236
-53.011116,206.758484,0.230
-53.005520,206.758270,0.659
-52.988987,206.758194,1.425
-52.985039,206.757385,0.018
-52.984020,206.757690,0.341
-52.979607,206.757080,0.303
-52.975597,206.757599,0.277
-52.971893,206.757111,0.259
-52.968178,206.757492,0.307
-52.959694,206.757339,0.892
-52.956306,206.756409,0.010
-52.951859,206.756256,0.698
-52.950352,206.756210,0.007
-52.950161,206.756866,0.084
-52.948887,206.756485,0.094
-52.947372,206.757034,0.111
-52.945538,206.756516,0.139
-52.942413,206.756744,0.319
-52.930386,206.757034,1.170
-52.926262,206.757904,0.014
-52.925186,206.757339,0.291
-52.921387,206.757843,0.264
-52.917873,206.757339,0.247
-52.914532,206.757843,0.237
-52.909492,206.757355,0.608
-52.894047,206.756836,1.187
-52.892563,206.757111,0.014
-52.890480,206.757263,0.317
-52.886269,206.756729,0.290
-52.882423,206.757217,0.267
-52.878838,206.756668,0.252
-52.874306,206.756927,0.492
-52.859386,206.756714,1.475
-52.854420,206.756516,0.017
-52.853630,206.757080,0.261
-52.850208,206.756546,0.239
-52.846970,206.757065,0.227
-52.843834,206.756516,0.222
-52.838173,206.756653,0.672
-52.836727,206.756271,0.005
-52.825951,206.756088,0.829
-52.824574,206.756622,0.010
-52.823669,206.756561,0.320
-52.819473,206.757172,0.282
-52.815708,206.756683,0.260
-52.812222,206.757156,0.245
-52.808853,206.756638,0.244
-52.803101,206.756912,0.657
-52.786865,206.756210,1.265
-52.784695,206.757751,0.016
-52.783535,206.757446,0.348
-52.778999,206.757980,0.309
-52.774918,206.757431,0.283
-52.771152,206.757950,0.263
-52.767380,206.757477,0.310
-52.758835,206.757599,0.897
-52.756157,206.759705,0.010
-52.751633,206.760315,0.690
-52.750072,206.760773,0.007
-52.749893,206.760132,0.083
-52.748631,206.760529,0.094
-52.747124,206.759995,0.114
-52.745296,206.760529,0.139
-52.742023,206.760727,0.410
-52.728081,206.760498,1.286
-52.724586,206.759491,0.018
-52.723267,206.759415,0.442
-52.717804,206.758865,0.369
-52.713005,206.759338,0.331
-52.708706,206.758835,0.300
-52.704681,206.759384,0.284
-52.700607,206.759064,0.329
-52.689816,206.759079,1.109
-52.685593,206.759598,0.013
-52.683327,206.760162,0.494
-52.681953,206.759979,0.004
-52.678558,206.759598,0.272
