-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014027,206.753387,0.000
-52.014034,206.753372,0.017
-52.014034,206.753372,0.013
-52.014034,206.753372,0.009
-52.014042,206.753372,0.006
-52.014042,206.753372,0.004
-52.014042,206.753372,0.002
-52.014042,206.753372,0.001
-52.014042,206.753372,0.000
-52.014042,206.753372,0.000
-52.014042,206.753372,0.000
-52.014042,206.753372,0.000
-52.014042,206.753372,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-52.014042,206.753357,0.000
-51.996513,206.753372,2.254
-51.946926,206.753372,4.102
-51.877811,206.753372,5.341
-51.794964,206.753372,6.282
-51.700966,206.753372,7.071
-51.597034,206.753372,7.781
-51.483707,206.753372,8.452
-51.361160,206.753372,9.114
-51.229321,206.753372,9.782
-51.087994,206.753357,10.466
-50.936913,206.753357,11.171
-50.775761,206.753357,11.901
-50.604221,206.753357,12.653
-50.422070,206.753357,13.421
-50.229118,206.753357,14.202
-50.025219,206.753357,14.994
-49.810219,206.753357,15.797
-49.583992,206.753357,16.610
-49.346401,206.753357,17.432
-49.097324,206.753357,18.263
-48.836674,206.753357,19.089
-48.571171,206.753357,19.421
-48.308365,206.753357,18.693
-48.038387,206.753357,20.194
-47.744766,206.753357,21.636
-47.428192,206.753342,23.401
-47.092869,206.753342,24.537
-46.739193,206.753342,26.003
-46.369759,206.753342,26.979
-45.984341,206.753342,28.250
-45.584690,206.753342,29.146
-45.170418,206.753342,30.291
-44.742756,206.753342,31.154
-44.301338,206.753342,32.212
-43.847023,206.753342,33.067
-43.379524,206.753342,34.062
-42.899410,206.753326,34.924
-42.406483,206.753326,35.872
-41.902027,206.753326,36.437
-41.395760,206.753326,36.525
-40.890263,206.753326,36.428
-40.370811,206.753326,37.952
-39.835140,206.753326,38.850
-39.291641,206.753326,39.253
-38.746403,206.753326,39.275
-38.203342,206.753326,39.053
-37.664879,206.753326,38.673
-37.132538,206.753326,38.196
-36.607273,206.753326,37.656
-36.089699,206.753326,37.079
-35.580193,206.753326,36.481
-35.078960,206.753326,35.873
-34.586109,206.753326,35.261
-34.097488,206.753326,35.130
-33.608593,206.753326,35.194
-33.126812,206.753326,34.025
-32.668865,206.753326,32.426
-32.232368,206.753342,30.914
-31.814436,206.753342,29.669
